id,review,sentiment,bio_tagged_review
917,অলিভ অয়েল ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,অলিভ-B অয়েল-I ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
918,অলিভ অয়েল টি খুবই বাজে। একদম ভালো না।,0,অলিভ-B অয়েল-I টি খুবই বাজে। একদম ভালো না।
919,অলিভ অয়েল অনেক চমৎকার একটা প্রোডাক্ট।,2,অলিভ-B অয়েল-I অনেক চমৎকার একটা প্রোডাক্ট।
920,অলিভ অয়েল অনেক চমৎকার একটা প্রোডাক্ট।,2,অলিভ-B অয়েল-I অনেক চমৎকার একটা প্রোডাক্ট।
921,অলিভ অয়েল টি অনেক ভালো! আমি খুবই খুশি।,2,অলিভ-B অয়েল-I টি অনেক ভালো! আমি খুবই খুশি।
922,অলিভ অয়েল এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,অলিভ-B অয়েল-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
923,অলিভ অয়েলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,অলিভ অয়েলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
924,অলিভ অয়েল টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,অলিভ-B অয়েল-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
925,অলিভ অয়েল টি হাতে পেয়েছি। মোটামুটি ভালো।,1,অলিভ-B অয়েল-I টি হাতে পেয়েছি। মোটামুটি ভালো।
926,অলিভ অয়েল টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,অলিভ-B অয়েল-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
927,অলিভ অয়েল টি হাতে পেয়েছি। মোটামুটি ভালো।,1,অলিভ-B অয়েল-I টি হাতে পেয়েছি। মোটামুটি ভালো।
928,অলিভ অয়েল টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,অলিভ-B অয়েল-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
929,অলিভ অয়েল টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,অলিভ-B অয়েল-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
930,"অলিভ অয়েল ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"অলিভ-B অয়েল-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
931,অলিভ অয়েল টি অনেক ভালো! আমি খুবই খুশি।,2,অলিভ-B অয়েল-I টি অনেক ভালো! আমি খুবই খুশি।
932,অলিভ অয়েল টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।,0,অলিভ-B অয়েল-I টি ব্যবহার করে কোনো লাভ হয়নি। মান খুবই নিম্নমানের।
933,অলিভ অয়েল টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,অলিভ-B অয়েল-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
934,অলিভ অয়েল অনেক চমৎকার একটা প্রোডাক্ট।,2,অলিভ-B অয়েল-I অনেক চমৎকার একটা প্রোডাক্ট।
935,অলিভ অয়েলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।,0,অলিভ অয়েলটির মেয়াদ শেষ হয়ে গেছে। একেবারেই বাজে সার্ভিস।
936,অলিভ অয়েলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,অলিভ অয়েলটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
937,অলিভ অয়েল ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।,2,অলিভ-B অয়েল-I ব্যবহার করে খুব ভালো ফল পেয়েছি। ধন্যবাদ সেলারকে।
