id,review,sentiment,bio_tagged_review
687,দাম অনুযায়ী প্যানটিন শ্যাম্পু ভালো না। কোয়ালিটি আরো ভালো হওয়া উচিত ছিল।,0,দাম অনুযায়ী প্যানটিন-B শ্যাম্পু-I ভালো না। কোয়ালিটি আরো ভালো হওয়া উচিত ছিল।
688,প্যানটিন শ্যাম্পু গুলো বেশ ভালোই ছিল।,2,প্যানটিন-B শ্যাম্পু-I গুলো বেশ ভালোই ছিল।
689,অর্ডার করেছি একটা দিলেন আরেকটা। প্যানটিন শ্যাম্পু টা ভুল।,0,অর্ডার করেছি একটা দিলেন আরেকটা। প্যানটিন-B শ্যাম্পু-I টা ভুল।
690,অসাধারণ প্যানটিন শ্যাম্পু পেয়েছি। দারাজকে ধন্যবাদ।,2,অসাধারণ প্যানটিন-B শ্যাম্পু-I পেয়েছি। দারাজকে ধন্যবাদ।
691,"প্যানটিন শ্যাম্পু নিয়ে নতুন কি আর বলব, ভালো তো বটেই।",2,"প্যানটিন-B শ্যাম্পু-I নিয়ে নতুন কি আর বলব, ভালো তো বটেই।"
692,অরিজিনাল প্যানটিন শ্যাম্পু পেয়েছি। আপনারা চাইলে নিতে পারেন।,2,অরিজিনাল প্যানটিন-B শ্যাম্পু-I পেয়েছি। আপনারা চাইলে নিতে পারেন।
693,"ভালো না, এর থেকে অন্য প্যানটিন শ্যাম্পু ভালো।",0,"ভালো না, এর থেকে অন্য প্যানটিন-B শ্যাম্পু-I ভালো।"
694,সুন্দর প্যানটিন শ্যাম্পু পেয়েছি। ব্যবহার করে সন্তুষ্ট।,2,সুন্দর প্যানটিন-B শ্যাম্পু-I পেয়েছি। ব্যবহার করে সন্তুষ্ট।
695,খুবই ভালো প্যানটিন শ্যাম্পু পেয়েছি। দারাজকে ধন্যবাদ।,2,খুবই ভালো প্যানটিন-B শ্যাম্পু-I পেয়েছি। দারাজকে ধন্যবাদ।
696,ভালোই মনে হচ্ছে প্যানটিন শ্যাম্পু। উপকার পেলে আবার নেব।,2,ভালোই মনে হচ্ছে প্যানটিন-B শ্যাম্পু।-I উপকার পেলে আবার নেব।
697,খুবই ভালো প্যানটিন শ্যাম্পু পেয়েছি। খুবই পছন্দ হয়েছে।,2,খুবই ভালো প্যানটিন-B শ্যাম্পু-I পেয়েছি। খুবই পছন্দ হয়েছে।
698,পারফেক্ট প্যানটিন শ্যাম্পু পেয়েছি। ব্যবহার করে সন্তুষ্ট।,2,পারফেক্ট প্যানটিন-B শ্যাম্পু-I পেয়েছি। ব্যবহার করে সন্তুষ্ট।
699,সেরা প্যানটিন শ্যাম্পু পেয়েছি। সেলারকে ধন্যবাদ।,2,সেরা প্যানটিন-B শ্যাম্পু-I পেয়েছি। সেলারকে ধন্যবাদ।
700,নকল প্যানটিন শ্যাম্পু দিয়েছে। ডেলিভারি অনেক দেরি করেছে।,0,নকল প্যানটিন-B শ্যাম্পু-I দিয়েছে। ডেলিভারি অনেক দেরি করেছে।
701,দাম অনুযায়ী অনেক ভালো একটা থ্রিডি মাস্ক।,2,দাম অনুযায়ী অনেক ভালো একটা থ্রিডি-B মাস্ক।-I
702,১০০% অরিজিনাল থ্রিডি মাস্ক পেয়েছি। উপকার পেয়েছি।,2,১০০% অরিজিনাল থ্রিডি-B মাস্ক-I পেয়েছি। উপকার পেয়েছি।
