id,review,sentiment,bio_tagged_review
744,থ্রিডি মাস্ক খুব খারাপ।,0,থ্রিডি-B মাস্ক-I খুব খারাপ।
745,দারাজকে ধন্যবাদ থ্রিডি মাস্ক এর জন্য।,2,দারাজকে ধন্যবাদ থ্রিডি-B মাস্ক-I এর জন্য।
746,থ্রিডি মাস্ক এর মেয়াদ নেই।,0,থ্রিডি-B মাস্ক-I এর মেয়াদ নেই।
747,সবাই নিতে পারেন থ্রিডি মাস্ক।,2,সবাই নিতে পারেন থ্রিডি-B মাস্ক-I।
748,সবাই নিতে পারেন থ্রিডি মাস্ক।,2,সবাই নিতে পারেন থ্রিডি-B মাস্ক-I।
749,থ্রিডি মাস্ক এর অবস্থা মোটামুটি।,1,থ্রিডি-B মাস্ক-I এর অবস্থা মোটামুটি।
750,হাতে পেলাম থ্রিডি মাস্ক।,1,হাতে পেলাম থ্রিডি-B মাস্ক-I।
751,"থ্রিডি মাস্ক হাতে পেয়েছি, ধন্যবাদ।",1,"থ্রিডি-B মাস্ক-I হাতে পেয়েছি, ধন্যবাদ।"
752,"টাকা নষ্ট, থ্রিডি মাস্ক ভালো কাজ করে না।",0,"টাকা নষ্ট, থ্রিডি-B মাস্ক-I ভালো কাজ করে না।"
753,"থ্রিডি মাস্ক এর প্যাকেট খোলা ছিল, হতাশ।",0,"থ্রিডি-B মাস্ক-I এর প্যাকেট খোলা ছিল, হতাশ।"
754,"টাকা নষ্ট, থ্রিডি মাস্ক ভালো কাজ করে না।",0,"টাকা নষ্ট, থ্রিডি-B মাস্ক-I ভালো কাজ করে না।"
755,থ্রিডি মাস্ক খুব খারাপ।,0,থ্রিডি-B মাস্ক-I খুব খারাপ।
756,"ডেলিভারি ঠিক ছিল, থ্রিডি মাস্ক ঠিক আছে।",1,"ডেলিভারি ঠিক ছিল, থ্রিডি-B মাস্ক-I ঠিক আছে।"
757,খারাপ সার্ভিস থ্রিডি মাস্ক এর জন্য।,0,খারাপ সার্ভিস থ্রিডি-B মাস্ক-I এর জন্য।
758,ঠিকমতো থ্রিডি মাস্ক পাইনি।,0,ঠিকমতো থ্রিডি-B মাস্ক-I পাইনি।
759,সাধারণ থ্রিডি মাস্ক।,1,সাধারণ থ্রিডি-B মাস্ক-I।
760,অরিজিনাল থ্রিডি মাস্ক পেয়ে খুশি।,2,অরিজিনাল থ্রিডি-B মাস্ক-I পেয়ে খুশি।
761,"থ্রিডি মাস্ক টা অসাধারণ, সবাই নিতে পারেন।",2,"থ্রিডি-B মাস্ক-I টা অসাধারণ, সবাই নিতে পারেন।"
762,ঠিক আছে থ্রিডি মাস্ক।,1,ঠিক আছে থ্রিডি-B মাস্ক-I।
763,"দেখলাম থ্রিডি মাস্ক, ঠিক আছে।",1,"দেখলাম থ্রিডি-B মাস্ক-I, ঠিক আছে।"
764,খুব ভালো থ্রিডি মাস্ক!,2,খুব ভালো থ্রিডি-B মাস্ক-I!
765,দাম অনুযায়ী থ্রিডি মাস্ক বেস্ট।,2,দাম অনুযায়ী থ্রিডি-B মাস্ক-I বেস্ট।
766,ঠিকমতো থ্রিডি মাস্ক পাইনি।,0,ঠিকমতো থ্রিডি-B মাস্ক-I পাইনি।
767,থ্রিডি মাস্ক খুব খারাপ।,0,থ্রিডি-B মাস্ক-I খুব খারাপ।
768,থ্রিডি মাস্ক খুব ভালো কাজ করে।,2,থ্রিডি-B মাস্ক-I খুব ভালো কাজ করে।
769,থ্রিডি মাস্ক এর মেয়াদ নেই।,0,থ্রিডি-B মাস্ক-I এর মেয়াদ নেই।
770,খুব ভালো থ্রিডি মাস্ক!,2,খুব ভালো থ্রিডি-B মাস্ক-I!
771,থ্রিডি মাস্ক খুব খারাপ।,0,থ্রিডি-B মাস্ক-I খুব খারাপ।
772,"থ্রিডি মাস্ক টা অসাধারণ, সবাই নিতে পারেন।",2,"থ্রিডি-B মাস্ক-I টা অসাধারণ, সবাই নিতে পারেন।"
773,খুব ভালো থ্রিডি মাস্ক!,2,খুব ভালো থ্রিডি-B মাস্ক-I!
774,থ্রিডি মাস্ক ভালো না।,0,থ্রিডি-B মাস্ক-I ভালো না।
775,থ্রিডি মাস্ক এর মেয়াদ নেই।,0,থ্রিডি-B মাস্ক-I এর মেয়াদ নেই।
776,খুব ভালো থ্রিডি মাস্ক!,2,খুব ভালো থ্রিডি-B মাস্ক-I!
777,থ্রিডি মাস্ক এর মান খুব ভালো।,2,থ্রিডি-B মাস্ক-I এর মান খুব ভালো।
778,থ্রিডি মাস্ক একদম ফালতু।,0,থ্রিডি-B মাস্ক-I একদম ফালতু।
779,হাতে পেলাম থ্রিডি মাস্ক।,1,হাতে পেলাম থ্রিডি-B মাস্ক-I।
780,"ধন্যবাদ, থ্রিডি মাস্ক খুব কাজে দিয়েছে।",2,"ধন্যবাদ, থ্রিডি-B মাস্ক-I খুব কাজে দিয়েছে।"
781,"থ্রিডি মাস্ক টা অসাধারণ, সবাই নিতে পারেন।",2,"থ্রিডি-B মাস্ক-I টা অসাধারণ, সবাই নিতে পারেন।"
